Customer Status,Customer ID,Age,City,Zip Code,Latitude,Longitude,Internet Type,Phone Service,Gender,Tenure in Months,Monthly Charge,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Contract,Paperless Billing,Payment Method,Streaming Movies,Streaming TV
Stayed,6732-FZUGP,30,Berkeley,94705,37.858898,-122.240512,Fiber Optic,Yes,Female,47.0,94.9,69.0,Yes,No,Yes,No,One Year,No,Credit Card,No,Yes
Stayed,6732-VAILE,33,Montclair,91763,34.072121,-117.698319,Cable,Yes,Male,70.0,85.95,24.0,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,Yes,Yes
Stayed,6733-LRIZX,42,Bodega Bay,94923,38.377165,-123.037957,Fiber Optic,Yes,Male,35.0,108.95,23.0,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,Yes,Yes
Joined,6734-CKRSM,38,Stirling City,95978,39.904002,-121.527823,,Yes,Female,3.0,20.0,,,,,,Month-to-Month,No,Mailed Check,,
Stayed,6734-FQAJX,65,Somerset,95684,38.606703,-120.586659,Fiber Optic,Yes,Male,67.0,105.05,11.0,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6734-GMPVK,34,Santa Maria,93454,34.943523,-120.256729,Fiber Optic,Yes,Male,5.0,105.3,30.0,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,Yes,Yes
Stayed,6734-JDTTV,55,Manton,96059,40.426679,-121.850421,,Yes,Male,65.0,19.85,,,,,,Two Year,Yes,Credit Card,,
Stayed,6734-PSBAW,46,Santa Fe Springs,90670,33.933565,-118.062611,,Yes,Male,72.0,23.55,,,,,,Two Year,Yes,Bank Withdrawal,,
Stayed,6736-DHUQI,64,Fairfax,94930,37.971751,-122.611873,Fiber Optic,Yes,Female,67.0,84.8,21.0,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,No,No
Stayed,6738-ISCBM,55,Northridge,91324,34.238208,-118.55029,Cable,No,Male,44.0,54.0,17.0,Yes,No,Yes,No,One Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6741-EGCBI,69,Hacienda Heights,91745,33.998471,-117.973758,Fiber Optic,Yes,Male,30.0,90.5,14.0,Yes,No,No,No,Two Year,Yes,Credit Card,Yes,No
Stayed,6741-QRLUP,50,Olema,94950,38.052209,-122.775567,DSL,Yes,Female,63.0,80.3,26.0,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,Yes,No
Stayed,6743-HHQPF,26,Capay,95607,38.681651,-122.130569,DSL,No,Male,42.0,25.1,59.0,No,No,No,No,Month-to-Month,Yes,Credit Card,No,No
Stayed,6745-JEFZB,64,El Cajon,92019,32.785165,-116.862648,Fiber Optic,Yes,Male,35.0,91.5,10.0,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,Yes
Stayed,6746-WAUWT,62,Salida,95368,37.713152,-121.08739,,Yes,Male,19.0,19.7,,,,,,One Year,Yes,Credit Card,,
Stayed,6749-UTDVX,64,Brownsville,95919,39.440687,-121.263583,Fiber Optic,Yes,Male,72.0,103.65,16.0,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6752-APNJL,30,Woodlake,93286,36.464635,-119.094348,DSL,Yes,Male,42.0,54.5,73.0,Yes,Yes,No,No,Month-to-Month,No,Credit Card,No,No
Stayed,6754-LZUKA,29,Escondido,92027,33.141265,-116.967221,DSL,Yes,Male,61.0,80.9,51.0,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,Yes,Yes
Stayed,6754-WKSHP,61,Brisbane,94005,37.684694,-122.40712,,Yes,Male,30.0,25.35,,,,,,One Year,No,Bank Withdrawal,,
Stayed,6762-NSODU,46,Los Angeles,90015,34.039224,-118.266293,,Yes,Female,46.0,19.4,,,,,,Two Year,No,Credit Card,,
Stayed,6762-QVYJO,25,Acton,93510,34.501452,-118.207862,DSL,No,Female,58.0,59.75,59.0,Yes,No,Yes,Yes,Two Year,No,Credit Card,Yes,Yes
Stayed,6765-MBQNU,56,Phillipsville,95559,40.184094,-123.745487,,Yes,Female,26.0,26.0,,,,,,One Year,No,Credit Card,,
Stayed,6766-HFKLA,60,Cazadero,95421,38.578807,-123.19338,Fiber Optic,Yes,Female,56.0,103.2,13.0,No,No,Yes,Yes,Two Year,No,Bank Withdrawal,Yes,Yes
Churned,6769-DCQLI,21,Pope Valley,94567,38.672708,-122.403219,Fiber Optic,Yes,Male,52.0,105.0,51.0,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,Yes,Yes
Churned,6769-DYBQN,77,Clearlake,95422,38.965804,-122.631779,Fiber Optic,Yes,Male,46.0,85.0,29.0,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,Yes,No
Stayed,6770-UAYGJ,23,Lebec,93243,34.845861,-118.885163,,Yes,Female,49.0,25.25,,,,,,Two Year,No,Credit Card,,
Churned,6770-XUAGN,30,North Hollywood,91605,34.207295,-118.400022,,Yes,Female,1.0,21.0,,,,,,Month-to-Month,Yes,Bank Withdrawal,,
Churned,6771-XWBDM,47,White Water,92282,33.972293,-116.654195,Fiber Optic,Yes,Female,57.0,104.5,25.0,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,Yes,Yes
Churned,6772-KSATR,31,Eagleville,96110,41.280341,-120.150381,Fiber Optic,Yes,Male,1.0,81.7,28.0,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,No
Stayed,6772-WFQRD,58,Castella,96017,41.121108,-122.336613,,Yes,Male,40.0,20.4,,,,,,One Year,Yes,Bank Withdrawal,,
Stayed,6773-LQTVT,67,Long Beach,90803,33.760458,-118.129725,DSL,No,Female,29.0,35.65,20.0,No,Yes,Yes,No,Two Year,Yes,Credit Card,No,No
Churned,6776-TLWOI,29,Livingston,95334,37.361987,-120.748394,,Yes,Male,3.0,19.85,,,,,,Month-to-Month,No,Mailed Check,,
Churned,6777-TGHTM,44,San Francisco,94122,37.760412,-122.484966,Fiber Optic,Yes,Female,53.0,106.95,4.0,Yes,No,Yes,No,One Year,Yes,Credit Card,Yes,Yes
Stayed,6778-EICRF,57,Clio,96106,39.745805,-120.580882,Cable,Yes,Male,24.0,74.8,10.0,Yes,No,No,No,One Year,No,Credit Card,Yes,Yes
Stayed,6778-JFCMK,28,Van Nuys,91405,34.202494,-118.448048,DSL,No,Male,24.0,50.6,46.0,Yes,No,No,No,One Year,Yes,Mailed Check,Yes,Yes
Joined,6778-YSNIH,63,Riverside,92501,33.994676,-117.372498,Cable,Yes,Female,2.0,59.0,26.0,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,No,Yes
Stayed,6784-XYJAE,38,Fort Irwin,92310,35.349241,-116.770281,DSL,Yes,Female,36.0,55.8,5.0,No,No,Yes,No,One Year,No,Bank Withdrawal,No,No
Stayed,6786-OBWQR,20,Nipomo,93444,35.050345,-120.489599,Fiber Optic,Yes,Female,5.0,80.85,73.0,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,Yes
Stayed,6789-HJBWG,20,Livingston,95334,37.361987,-120.748394,DSL,Yes,Female,12.0,49.4,48.0,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,No,No
Stayed,6791-YBNAK,26,Manteca,95337,37.750822,-121.238423,DSL,No,Male,18.0,25.55,52.0,No,No,No,No,Month-to-Month,No,Credit Card,No,No
Stayed,6794-HKIAJ,44,Redondo Beach,90278,33.873395,-118.37019,Fiber Optic,Yes,Male,62.0,90.7,2.0,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,No,No
Churned,6797-LNAQX,34,Poway,92064,32.984395,-117.013454,Fiber Optic,Yes,Male,70.0,98.3,3.0,No,Yes,No,No,Two Year,No,Bank Withdrawal,Yes,Yes
Stayed,6797-UCJHZ,74,Simi Valley,93065,34.269449,-118.768471,Fiber Optic,Yes,Female,66.0,104.6,15.0,No,Yes,Yes,No,One Year,No,Credit Card,Yes,Yes
Churned,6804-GDMOI,39,Brea,92823,33.924143,-117.79387,Fiber Optic,Yes,Female,61.0,106.6,28.0,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6806-YDEUL,67,Sacramento,95817,38.550722,-121.457314,,Yes,Female,6.0,19.5,,,,,,Two Year,No,Bank Withdrawal,,
Stayed,6807-SIWJI,47,Groveland,95321,37.902968,-119.667544,Fiber Optic,Yes,Male,38.0,104.85,26.0,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6810-VCAEX,57,Los Angeles,90064,34.037251,-118.423573,DSL,No,Female,47.0,39.65,3.0,Yes,Yes,No,Yes,One Year,No,Credit Card,No,No
Stayed,6813-GZQCG,21,Milford,96121,40.181279,-120.392967,,Yes,Female,45.0,24.65,,,,,,Two Year,Yes,Credit Card,,
Stayed,6814-ZPWFQ,67,Santa Clarita,91350,34.502432,-118.41459,,Yes,Male,51.0,25.0,,,,,,One Year,No,Bank Withdrawal,,
Stayed,6815-ABQFQ,53,Silverado,92676,33.782346,-117.635263,Fiber Optic,Yes,Male,56.0,107.25,25.0,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,Yes,Yes
Joined,6817-WTYHE,56,Happy Camp,96039,41.831901,-123.487478,DSL,Yes,Male,2.0,44.9,17.0,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,No
Stayed,6818-DJXAA,43,Alturas,96101,41.468877,-120.54229,Fiber Optic,Yes,Female,10.0,91.1,52.0,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,Yes
Churned,6818-WOBHJ,70,Fulton,95439,38.493888,-122.777141,Fiber Optic,Yes,Female,68.0,89.6,24.0,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,Yes,No
Churned,6821-BUXUX,28,Temecula,92592,33.507255,-117.029473,Fiber Optic,Yes,Female,13.0,96.65,41.0,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,No,Yes
Stayed,6821-JPCDC,29,Castro Valley,94552,37.722727,-122.02157,Fiber Optic,Yes,Female,48.0,97.05,59.0,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6823-SIDFQ,58,Parker Dam,92267,34.273872,-114.192901,,Yes,Male,28.0,18.25,,,,,,One Year,No,Credit Card,,
Churned,6825-UYPFK,47,Sun City,92586,33.707483,-117.200006,Fiber Optic,Yes,Female,23.0,75.6,23.0,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,No
Stayed,6827-IEAUQ,46,Los Angeles,90035,34.051809,-118.383843,DSL,Yes,Female,27.0,66.15,13.0,Yes,Yes,Yes,Yes,One Year,No,Credit Card,No,No
Stayed,6828-HMKWP,24,Berkeley,94710,37.872902,-122.303708,,Yes,Male,12.0,21.05,,,,,,Two Year,No,Bank Withdrawal,,
Stayed,6833-JMZYP,54,Hesperia,92345,34.361387,-117.337509,Fiber Optic,Yes,Female,15.0,94.0,16.0,No,No,Yes,No,Month-to-Month,Yes,Credit Card,Yes,Yes
Churned,6834-NXDCA,30,South Dos Palos,93665,36.959731,-120.653519,DSL,No,Female,13.0,23.9,53.0,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,No
Joined,6837-BJYDQ,42,Wilmington,90744,33.782068,-118.262263,,Yes,Male,3.0,19.6,,,,,,One Year,No,Credit Card,,
Stayed,6837-HAEVO,47,Moreno Valley,92551,33.88274,-117.224878,Fiber Optic,Yes,Male,69.0,105.0,11.0,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6838-HVLXG,26,Keyes,95328,37.555631,-120.911653,,Yes,Female,12.0,20.3,,,,,,Month-to-Month,No,Mailed Check,,
Stayed,6838-YAUVY,26,Petaluma,94952,38.237018,-122.77872,Fiber Optic,Yes,Female,54.0,95.1,52.0,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,Yes,No
Churned,6839-ITVZJ,35,Los Angeles,90037,34.002642,-118.287596,DSL,Yes,Female,26.0,60.05,13.0,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,No
Stayed,6840-RESVB,38,Adelanto,92301,34.667815,-117.536183,Cable,Yes,Male,24.0,84.8,24.0,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,Yes,Yes
Joined,6844-DZKRF,61,Irvine,92604,33.688546,-117.788091,Cable,Yes,Male,2.0,50.2,28.0,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,No
Churned,6845-RGTYS,29,San Diego,92117,32.825086,-117.199424,Fiber Optic,Yes,Female,47.0,98.75,51.0,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,No,Yes
Stayed,6847-KJLTS,72,Frazier Park,93225,34.827662,-118.999073,Fiber Optic,Yes,Female,58.0,100.4,28.0,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Yes,Yes
Stayed,6848-HJTXY,41,Ontario,91761,34.035602,-117.591528,,Yes,Female,64.0,19.45,,,,,,Two Year,No,Credit Card,,
Stayed,6848-YLDFR,54,Gerber,96035,40.03194,-122.176023,DSL,Yes,Male,58.0,75.2,29.0,No,Yes,No,Yes,One Year,Yes,Credit Card,Yes,Yes
Churned,6849-OYAMU,56,Indio,92201,33.713891,-116.237257,Fiber Optic,Yes,Male,19.0,100.0,20.0,No,Yes,No,Yes,One Year,No,Bank Withdrawal,Yes,Yes
Churned,6849-WLEYG,43,Emeryville,94608,37.83726,-122.287648,,Yes,Male,1.0,19.75,,,,,,Month-to-Month,No,Credit Card,,
Stayed,6851-WEFYX,73,Descanso,91916,32.912664,-116.635387,Fiber Optic,Yes,Male,35.0,100.8,3.0,No,No,Yes,No,One Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6854-EXGSF,37,Mt Baldy,91759,34.231318,-117.662032,DSL,Yes,Female,8.0,65.5,28.0,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,No,No
Stayed,6855-VLGOS,51,Guerneville,95446,38.52576,-123.013347,,Yes,Male,72.0,20.55,,,,,,Two Year,No,Bank Withdrawal,,
Joined,6856-RAURS,50,Rio Oso,95674,38.954144,-121.482536,Fiber Optic,Yes,Female,2.0,74.9,25.0,No,No,No,No,Month-to-Month,Yes,Credit Card,No,No
Stayed,6857-TKDJV,60,Strawberry Valley,95981,39.58458,-121.093256,,Yes,Male,67.0,24.65,,,,,,Two Year,No,Bank Withdrawal,,
Churned,6857-VWJDT,45,Santa Cruz,95060,36.993451,-122.098858,Fiber Optic,Yes,Female,1.0,95.65,9.0,No,No,No,No,Month-to-Month,No,Credit Card,Yes,Yes
Stayed,6859-QNXIQ,43,Costa Mesa,92626,33.678591,-117.905471,Fiber Optic,Yes,Female,72.0,113.1,53.0,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6859-RKMZJ,38,Vallejo,94589,38.161321,-122.271588,DSL,Yes,Male,11.0,-10.0,15.0,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,Yes
Stayed,6860-YRJZP,66,Sacramento,95820,38.53508,-121.444144,Fiber Optic,Yes,Male,9.0,74.05,25.0,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,No
Churned,6861-OKBCE,62,Seal Beach,90740,33.75462,-118.071128,,Yes,Female,11.0,20.1,,,,,,Month-to-Month,No,Credit Card,,
Churned,6861-XWTWQ,71,Napa,94559,38.232389,-122.324944,Fiber Optic,Yes,Male,7.0,99.25,2.0,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,Yes,Yes
Stayed,6862-CQUMB,28,San Diego,92126,32.886925,-117.152162,Fiber Optic,Yes,Male,37.0,96.1,41.0,No,Yes,No,No,Month-to-Month,Yes,Credit Card,Yes,Yes
Stayed,6865-JZNKO,25,Los Angeles,90027,34.127194,-118.295647,Cable,Yes,Female,30.0,55.3,27.0,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,No,No
Stayed,6867-ACCZI,34,Bethel Island,94511,38.050558,-121.646924,DSL,No,Female,24.0,52.5,75.0,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,Yes,No
Stayed,6869-FGJJC,50,Gazelle,96034,41.411315,-122.697236,Fiber Optic,Yes,Male,68.0,79.6,21.0,No,Yes,Yes,No,One Year,No,Credit Card,No,No
Joined,6870-ECSHE,23,Sun City,92586,33.707483,-117.200006,,Yes,Female,2.0,20.45,,,,,,One Year,No,Credit Card,,
Stayed,6870-ZWMNX,55,Clements,95227,38.227285,-121.02789,DSL,Yes,Male,70.0,76.1,9.0,No,Yes,Yes,Yes,Two Year,No,Credit Card,No,Yes
Stayed,6872-HXFNF,27,Irvine,92606,33.703976,-117.824172,DSL,Yes,Female,64.0,58.35,52.0,No,No,Yes,Yes,One Year,No,Bank Withdrawal,No,No
Stayed,6873-UDNLD,28,Oakland,94612,37.809014,-122.269739,DSL,Yes,Male,40.0,67.45,58.0,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,Yes,No
Stayed,6874-SGLHU,44,San Jose,95121,37.304681,-121.809955,Fiber Optic,Yes,Male,30.0,97.0,16.0,No,Yes,No,No,One Year,Yes,Bank Withdrawal,Yes,Yes
Churned,6876-ADESB,22,Etna,96027,41.405193,-123.008567,Cable,Yes,Male,1.0,48.95,52.0,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,No,No
Churned,6877-LGWXO,66,Pleasanton,94588,37.685052,-121.912061,Fiber Optic,Yes,Male,18.0,78.55,18.0,No,No,No,No,Month-to-Month,No,Bank Withdrawal,Yes,No
Churned,6877-TJMBR,21,Orinda,94563,37.873916,-122.20522,Fiber Optic,Yes,Male,1.0,84.8,51.0,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,Yes
Stayed,6878-GGDWG,57,San Diego,92101,32.72523,-117.171346,,Yes,Female,32.0,19.4,,,,,,Month-to-Month,No,Bank Withdrawal,,
Stayed,6885-PKOAM,59,San Marcos,92069,33.162624,-117.170863,Cable,Yes,Female,71.0,85.75,18.0,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,Yes,Yes
Joined,6888-SBYAI,56,San Ramon,94583,37.766556,-121.976784,Cable,Yes,Male,1.0,50.7,14.0,Yes,No,No,No,Month-to-Month,Yes,Credit Card,No,No
Stayed,6890-PFRQX,56,Sacramento,95819,38.567594,-121.437507,DSL,Yes,Male,18.0,69.5,8.0,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,No,Yes
Stayed,6891-JPYFF,57,San Jose,95121,37.304681,-121.809955,Fiber Optic,Yes,Female,48.0,105.25,53.0,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,Yes,Yes
Stayed,6892-BOGQE,44,Whittier,90601,34.007353,-118.033683,,Yes,Female,71.0,20.9,,,,,,Two Year,Yes,Bank Withdrawal,,
Churned,6892-EZDTG,55,Kings Beach,96143,39.246654,-120.029273,Fiber Optic,Yes,Female,4.0,91.65,14.0,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,No,Yes
Churned,6892-XPFPU,70,Pasadena,91107,34.159007,-118.087353,Fiber Optic,Yes,Male,24.0,104.25,11.0,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,Yes,Yes
Stayed,6893-ODYYE,34,Mokelumne Hill,95245,38.304194,-120.592431,Fiber Optic,Yes,Male,50.0,90.1,22.0,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,No,No
Churned,6894-LFHLY,79,Escondido,92027,33.141265,-116.967221,Fiber Optic,Yes,Male,1.0,75.75,23.0,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,No
Stayed,6896-SRVYQ,69,Camino,95709,38.748316,-120.675512,Fiber Optic,Yes,Male,44.0,73.85,3.0,No,No,Yes,No,One Year,No,Bank Withdrawal,No,No
Stayed,6897-RWMUB,23,Chino,91710,33.990646,-117.663025,DSL,Yes,Male,61.0,-6.0,59.0,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,No
Stayed,6897-UUBNU,39,North Hollywood,91602,34.15136,-118.364786,Fiber Optic,Yes,Male,29.0,89.65,24.0,No,Yes,No,Yes,Month-to-Month,No,Credit Card,No,Yes
Stayed,6898-MDLZW,53,Blue Lake,95525,40.94338,-123.831799,DSL,Yes,Male,12.0,53.75,3.0,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,No,No
Stayed,6898-RBTLU,47,Whittier,90602,33.972119,-118.020188,DSL,Yes,Female,49.0,-2.0,14.0,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,Yes,Yes
Churned,6899-PPEEA,66,Vallejo,94590,38.104705,-122.247387,Fiber Optic,Yes,Female,37.0,96.55,2.0,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,Yes,Yes
Churned,6900-PXRMS,72,Spring Valley,91978,32.730264,-116.950963,Fiber Optic,Yes,Male,26.0,105.75,18.0,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,Yes,Yes
Stayed,6900-RBKER,32,San Jose,95120,37.186141,-121.843554,Fiber Optic,Yes,Male,52.0,89.45,17.0,No,No,Yes,No,Two Year,Yes,Credit Card,Yes,No
Stayed,6901-GOGZG,28,Lake Hughes,93532,34.659579,-118.584212,DSL,Yes,Male,60.0,84.95,85.0,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6904-JLBGY,78,Salinas,93905,36.667794,-121.601306,Fiber Optic,Yes,Female,72.0,117.35,30.0,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,Yes,Yes
Churned,6905-NIQIN,26,San Diego,92122,32.85723,-117.209774,DSL,Yes,Male,1.0,50.65,59.0,No,Yes,No,No,Month-to-Month,No,Credit Card,No,No
Churned,6906-ANDWJ,39,Vina,96092,39.955164,-122.018567,Fiber Optic,Yes,Male,15.0,74.9,15.0,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,No
Stayed,6906-MPARY,30,Redondo Beach,90277,33.830453,-118.384565,Fiber Optic,Yes,Male,40.0,89.6,69.0,No,Yes,No,Yes,One Year,Yes,Credit Card,Yes,No
Stayed,6907-CQGPN,40,Oakland,94612,37.809014,-122.269739,DSL,No,Male,29.0,34.3,27.0,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,No,No
Joined,6907-FLBER,62,Burbank,91505,34.174215,-118.345928,DSL,Yes,Male,1.0,54.3,24.0,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,No,No
Churned,6907-NZZIJ,54,Santa Monica,90402,34.035849,-118.503508,Fiber Optic,Yes,Female,36.0,99.15,7.0,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,Yes,Yes
Stayed,6908-VVYHM,52,Pasadena,91104,34.165383,-118.123752,Fiber Optic,Yes,Male,65.0,90.65,2.0,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,Yes,No
Churned,6910-HADCM,63,Long Beach,90808,33.823943,-118.111335,Cable,Yes,Female,1.0,76.35,9.0,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,No,No
Stayed,6916-HIJSE,57,Fresno,93725,36.623632,-119.741322,Cable,Yes,Female,65.0,84.85,17.0,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6917-FIJHC,60,Livingston,95334,37.361987,-120.748394,,Yes,Female,72.0,26.0,,,,,,Two Year,Yes,Credit Card,,
Joined,6917-IAYHD,44,La Honda,94020,37.285677,-122.224165,Cable,No,Male,1.0,33.6,19.0,No,Yes,No,Yes,Month-to-Month,No,Credit Card,No,No
Stayed,6917-YACBP,80,Escondido,92027,33.141265,-116.967221,Fiber Optic,Yes,Female,59.0,89.75,5.0,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,No,No
Stayed,6918-UMQCG,25,Orange,92869,33.792791,-117.789749,Fiber Optic,Yes,Female,5.0,80.2,59.0,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,Yes
Stayed,6919-ELBGL,75,Big Pine,93513,37.245505,-118.062943,Fiber Optic,Yes,Male,72.0,114.95,2.0,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Yes,Yes
Stayed,6921-OZMFH,38,Santa Clara,95051,37.348129,-121.98469,Cable,Yes,Male,5.0,55.7,12.0,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,No
Stayed,6922-NCEDI,38,Costa Mesa,92627,33.645672,-117.922613,,Yes,Male,56.0,21.2,,,,,,One Year,Yes,Mailed Check,,
Stayed,6923-AQONU,32,Los Angeles,90046,34.108455,-118.362081,,Yes,Male,23.0,20.9,,,,,,Two Year,No,Credit Card,,
Churned,6923-EFPNL,39,Silverado,92676,33.782346,-117.635263,DSL,Yes,Male,4.0,51.75,13.0,No,No,No,No,Month-to-Month,No,Credit Card,No,No
Joined,6923-JHPMP,35,Templeton,93465,35.536115,-120.739231,Fiber Optic,Yes,Female,2.0,80.45,25.0,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,No,No
Stayed,6924-TDGMT,34,Platina,96076,40.367964,-122.937379,,Yes,Male,11.0,20.55,,,,,,One Year,Yes,Credit Card,,
Stayed,6925-BAYGL,79,Inglewood,90303,33.936291,-118.332639,,Yes,Female,53.0,25.1,,,,,,Two Year,No,Credit Card,,
Churned,6927-WTFIV,78,Redwood City,94061,37.461251,-122.235414,Fiber Optic,Yes,Male,20.0,71.3,22.0,No,No,No,No,Month-to-Month,No,Credit Card,No,No
Stayed,6928-ONTRW,53,Bell,90201,33.970343,-118.171368,,Yes,Female,72.0,19.7,,,,,,Two Year,No,Credit Card,,
Stayed,6933-FHBZC,30,Moreno Valley,92551,33.88274,-117.224878,Cable,Yes,Female,26.0,56.05,71.0,No,Yes,Yes,No,One Year,Yes,Credit Card,No,No
Stayed,6933-VLYFX,64,Belmont,94002,37.509366,-122.306132,Cable,No,Male,31.0,59.95,25.0,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,Yes,Yes
Stayed,6937-GCDGQ,59,West Point,95255,38.41935,-120.469545,Cable,Yes,Male,19.0,48.95,21.0,Yes,No,No,No,One Year,Yes,Bank Withdrawal,No,No
Stayed,6941-KXRRV,65,Dorris,96023,41.949216,-122.050062,DSL,Yes,Female,48.0,58.95,2.0,No,Yes,No,No,One Year,Yes,Bank Withdrawal,Yes,No
Churned,6941-PMGEP,26,Novato,94945,38.135897,-122.563683,Fiber Optic,Yes,Female,5.0,80.0,42.0,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,Yes,No
Joined,6942-LBFDP,30,Bakersfield,93308,35.559617,-118.925185,,Yes,Female,2.0,20.55,,,,,,Month-to-Month,Yes,Mailed Check,,
Churned,6946-LMSQS,80,Temecula,92592,33.507255,-117.029473,Fiber Optic,Yes,Male,25.0,89.05,25.0,Yes,No,No,No,One Year,Yes,Bank Withdrawal,Yes,No
Stayed,6950-TWMYB,31,Santa Monica,90404,34.026334,-118.474222,Fiber Optic,Yes,Male,54.0,79.95,75.0,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,No,No
Stayed,6952-OMNWB,75,Creston,93432,35.480896,-120.469476,Fiber Optic,Yes,Male,68.0,80.35,15.0,No,No,Yes,No,One Year,Yes,Credit Card,No,No
Stayed,6953-PBDIN,50,Fort Bidwell,96112,41.932207,-120.135941,DSL,Yes,Male,70.0,72.95,25.0,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,Yes
Stayed,6954-OOYZZ,41,Los Angeles,90006,34.048013,-118.293953,DSL,Yes,Male,18.0,44.35,17.0,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,No
