,Churn,Age,Income,Email,Contacts,Tenure,MonthlyCharge,Bandwidth_GB_Year,Gender_Female,Gender_Male,Gender_Nonbinary,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed
8150,0,31,30153.27,10,0,55.31399,242.6143,5408.322311,0,1,0,1,0,0,0,1,0,0,0
8151,0,35,15393.51,15,3,59.8036,172.4555,5273.813487,1,0,0,0,0,1,0,1,0,0,0
8152,0,87,28749.22,6,1,44.59709,137.4392,3832.898347,0,1,0,0,0,1,0,1,0,0,0
8153,0,86,35557.53,10,1,63.30112,162.4608,5816.619375,1,0,0,1,0,0,0,1,0,0,0
8154,0,69,21963.27,18,1,65.66053,202.6362,6294.452513,1,0,0,1,0,0,0,0,0,0,1
8155,0,89,22049.22,12,1,69.59174,204.9496,6013.828131,0,1,0,0,1,0,1,0,0,0,0
8156,1,21,31881.36,17,1,56.82842,267.6427,6012.6506,0,1,0,0,0,1,0,1,0,0,0
8158,0,65,31896.6,10,0,64.82387,212.6415,6265.224971,0,1,0,0,0,1,0,1,0,0,0
8161,0,74,14396.37,18,2,65.2908,149.9776,5616.608151,0,1,0,1,0,0,1,0,0,0,0
8162,0,73,45926.27,13,1,61.06693,162.4538,5671.017164,1,0,0,1,0,0,0,1,0,0,0
8163,0,86,55361.14,13,0,57.43476,210.127,5440.228336,0,1,0,0,1,0,0,0,1,0,0
8164,0,55,73186.39,8,1,70.87198,127.4738,6491.987412,0,1,0,0,1,0,0,1,0,0,0
8165,0,72,51574.81,8,3,70.38624,187.6094,6608.57453,0,1,0,0,0,1,0,1,0,0,0
8166,0,53,33653.85,12,1,56.19179,147.4601,4832.149028,0,1,0,1,0,0,0,0,0,0,1
8167,0,51,9255.14,15,1,46.12924,182.4653,4325.145663,1,0,0,1,0,0,0,0,0,1,0
8168,0,78,12430.83,13,0,68.79253,162.447,6304.333517,1,0,0,0,0,1,0,0,0,1,0
8169,0,53,31757.09,10,1,56.36817,182.4538,4968.873698,1,0,0,0,1,0,1,0,0,0,0
8170,0,39,18234.2,12,0,69.61652,167.4564,6014.886274,0,1,0,1,0,0,1,0,0,0,0
8171,0,86,85549.31,9,3,40.73541,152.4441,4123.921101,0,1,0,0,1,0,0,1,0,0,0
8172,0,71,92095.69,17,0,60.97847,219.9902,5480.386537,1,0,0,0,0,1,1,0,0,0,0
8174,1,34,46502.45,11,2,69.70038,242.6281,6534.959838,0,1,0,0,1,0,1,0,0,0,0
8175,0,48,36405.73,11,1,43.18342,117.4858,4022.432118,0,1,0,0,1,0,0,1,0,0,0
8176,0,64,16652.32,8,0,45.72582,127.4586,4094.782683,0,1,0,1,0,0,1,0,0,0,0
8177,0,27,29935.05,7,2,59.52332,92.45514,5443.98404,0,1,0,1,0,0,0,1,0,0,0
8178,0,30,71002.71,15,0,63.89833,159.9794,6105.282771,0,1,0,1,0,0,0,1,0,0,0
8180,0,70,78356.31,14,0,63.60495,204.9634,5588.56191,1,0,0,0,0,1,0,0,0,1,0
8181,0,74,12001.77,13,0,71.023,162.4653,6518.264091,1,0,0,0,0,1,1,0,0,0,0
8182,0,76,61256.1,8,3,56.03541,149.9915,4869.168543,0,1,0,0,1,0,0,0,0,0,1
8184,0,49,25777.72,19,0,67.63205,202.65,6711.013649,0,1,0,1,0,0,0,0,0,1,0
8185,0,52,25046.32,11,3,70.03794,137.4872,5817.251946,1,0,0,1,0,0,0,0,0,0,1
8186,0,75,19565.53,13,0,55.09556,127.4586,4717.831195,1,0,0,1,0,0,0,1,0,0,0
8187,0,88,1469.25,14,2,39.27244,172.4567,4046.188443,1,0,0,0,0,1,0,0,0,1,0
8188,0,62,32735.23,10,1,43.99275,140.0013,4329.842926,1,0,0,1,0,0,0,0,0,1,0
8189,0,68,29434.53,16,1,69.25731,149.9483,5842.282612,1,0,0,0,1,0,1,0,0,0,0
8190,0,65,29315.85,14,0,67.27889,232.6707,6139.355865,1,0,0,1,0,0,0,0,0,1,0
8191,0,84,36752.22,18,3,56.56411,127.4958,4771.553025,1,0,0,1,0,0,0,1,0,0,0
8192,0,55,9183.89,13,0,69.40052,164.9715,6457.28774,1,0,0,1,0,0,0,0,0,1,0
8193,0,80,11602.24,14,0,55.72308,107.482,5099.928127,0,1,0,0,0,1,0,0,0,0,1
8194,0,36,24779.5,11,1,64.79115,152.5104,6236.657026,0,1,0,1,0,0,0,0,0,1,0
8195,0,47,11185.44,10,0,66.7439,194.9699,5899.695132,0,1,0,0,0,1,0,0,0,0,1
8196,0,33,12908.92,8,1,60.81814,245.132,5696.204344,1,0,0,0,1,0,0,0,0,0,1
8197,0,24,26774.77,14,0,68.03889,144.9607,5727.737286,1,0,0,0,0,1,0,0,1,0,0
8198,0,34,38674.95,14,1,62.71338,169.9378,5645.734587,0,1,0,0,1,0,0,0,0,1,0
8199,0,25,60460.44,15,1,52.11755,252.6378,4993.106421,1,0,0,1,0,0,0,0,1,0,0
8200,0,59,68057.33,13,2,49.67473,169.9741,4369.813214,1,0,0,0,1,0,1,0,0,0,0
8201,0,35,27361.32,9,1,56.78051,134.9509,4904.294892,0,1,0,0,1,0,0,0,0,0,1
8202,0,34,64687.11,12,1,44.97817,149.9447,4445.497919,1,0,0,1,0,0,0,0,1,0,0
8203,0,36,12197.3,12,1,57.04063,177.4945,5561.200177,1,0,0,0,1,0,0,1,0,0,0
8204,1,53,26921.3,9,2,55.15311,222.6326,5553.582983,1,0,0,0,0,1,0,0,0,0,1
8205,0,54,53517.26,12,0,64.44587,184.967,5642.295973,1,0,0,0,1,0,1,0,0,0,0
8206,0,32,20550.44,17,1,68.69369,210.1518,6397.46237,0,1,0,1,0,0,1,0,0,0,0
8207,0,88,56876.26,9,1,42.32324,144.9607,3503.174329,1,0,0,1,0,0,1,0,0,0,0
8208,0,43,64936.87,11,0,61.0537,94.97283,5509.83864,1,0,0,1,0,0,0,0,0,1,0
8209,0,66,19106.09,12,1,41.93978,245.1457,4138.249014,0,1,0,0,0,1,0,1,0,0,0
8210,0,30,51568.29,12,1,57.692,152.4798,5144.475146,1,0,0,0,1,0,0,1,0,0,0
8211,0,65,52729.62,9,1,60.78096,210.127,5489.928745,1,0,0,1,0,0,0,1,0,0,0
8212,0,63,18438.94,8,3,57.6786,124.9607,5195.25021,1,0,0,0,0,1,0,0,0,0,1
8213,0,28,31547.84,14,1,63.99474,92.45514,5899.437256,0,1,0,1,0,0,0,0,0,1,0
8214,0,69,37021.79,11,1,67.68938,232.6707,6176.145515,0,1,0,0,0,1,0,0,0,1,0
8215,0,69,95360.44,17,0,63.79124,220.1323,5842.03594,0,1,0,1,0,0,0,0,0,1,0
8216,0,67,18269.73,11,0,44.40526,114.9976,3757.452448,1,0,0,1,0,0,0,0,1,0,0
8217,0,48,23778.28,13,0,69.66186,235.1372,6856.666585,1,0,0,0,0,1,1,0,0,0,0
8218,0,85,5425.34,9,0,56.07932,152.4579,5342.130474,0,1,0,0,0,1,0,1,0,0,0
8219,0,72,19903.1,12,3,68.6654,217.484,6066.50191,1,0,0,1,0,0,1,0,0,0,0
8220,0,52,22058.82,11,1,56.79773,142.4827,5489.502601,0,1,0,0,1,0,0,0,0,1,0
8222,0,18,20164.01,14,0,55.44991,194.9744,5068.172778,0,1,0,0,0,1,0,0,1,0,0
8223,0,21,33488.35,14,2,60.7968,255.1417,5851.168448,0,1,0,0,1,0,0,0,1,0,0
8224,0,84,25750.6,13,0,50.31252,184.9715,4431.737277,0,1,0,0,1,0,0,1,0,0,0
8225,0,78,33298.78,11,1,66.12623,129.9598,6360.531849,0,1,0,0,1,0,0,0,0,1,0
8226,0,37,21599.58,4,1,43.50453,147.4738,3874.362144,1,0,0,0,0,1,1,0,0,0,0
8227,0,20,20843.03,15,2,52.86954,194.9992,4871.832686,1,0,0,0,1,0,0,0,0,1,0
8228,0,26,63352.12,11,0,71.70793,137.4872,6039.331412,1,0,0,0,1,0,0,1,0,0,0
8229,0,52,31234.72,13,0,57.72738,149.9741,5456.006313,0,1,0,0,0,1,0,0,1,0,0
8230,0,71,69232.25,10,0,61.28236,220.1185,5471.244549,1,0,0,1,0,0,0,1,0,0,0
8231,0,49,71166.06,10,2,51.87037,225.132,5293.295324,1,0,0,0,1,0,1,0,0,0,0
8232,0,76,19546.62,15,2,46.2718,169.9378,4047.773653,1,0,0,0,1,0,0,0,0,1,0
8233,0,67,24367.72,12,1,51.22665,129.9598,4847.193795,1,0,0,1,0,0,1,0,0,0,0
8234,0,56,43492.61,16,1,58.85409,162.447,5582.846082,0,1,0,0,1,0,0,0,0,0,1
8235,0,51,111442.1,11,0,47.37824,149.9621,4233.171811,0,1,0,1,0,0,0,0,1,0,0
8236,0,72,53458.43,15,0,69.54041,225.132,6727.30047,1,0,0,0,0,1,0,1,0,0,0
8237,0,66,16769.53,12,0,44.72241,175.0062,4382.473953,1,0,0,0,0,1,0,0,1,0,0
8238,0,43,12944.52,9,0,68.54712,127.4421,6208.310064,1,0,0,0,1,0,1,0,0,0,0
8239,0,24,18336.35,14,2,57.06365,195.0062,5117.897337,1,0,0,0,0,1,1,0,0,0,0
8240,0,46,23456.98,18,2,50.14744,192.4567,4466.695172,0,1,0,0,0,1,0,0,0,0,1
8241,0,45,20316.98,12,2,55.29606,159.9349,4824.342843,0,0,1,0,0,1,0,1,0,0,0
8242,0,71,68803.52,7,1,56.3981,159.9349,4899.24202,1,0,0,1,0,0,0,0,0,0,1
8243,1,51,43850.44,11,1,69.13685,287.6427,6462.269067,1,0,0,0,1,0,1,0,0,0,0
8244,0,45,12616.3,13,0,70.89738,275.1336,6621.872123,1,0,0,1,0,0,0,0,1,0,0
8245,0,71,43468.48,17,0,45.93241,232.6378,4718.201931,1,0,0,0,0,1,0,0,0,0,1
8246,0,87,20782.03,12,0,70.14712,182.4676,6036.455962,1,0,0,1,0,0,0,0,0,1,0
8247,0,58,18436.32,8,0,45.92276,137.4872,3903.920552,0,1,0,0,0,1,0,0,0,1,0
8248,0,53,44554.14,17,1,62.84168,220.1615,5780.016925,1,0,0,0,0,1,0,1,0,0,0
8249,0,60,42104.22,9,2,69.68937,157.4836,6004.729268,0,1,0,0,1,0,1,0,0,0,0
8250,0,38,26353.03,12,0,63.64621,169.9378,5503.629445,1,0,0,0,1,0,0,0,0,0,1
8251,0,76,35415.95,7,3,70.4936,204.9496,6099.562776,0,1,0,0,0,1,0,0,0,1,0
8252,0,48,18498.45,12,2,48.56433,194.9525,4807.120751,0,1,0,0,0,1,0,1,0,0,0
8253,0,45,43096.85,14,0,58.06194,139.9349,5581.366717,0,1,0,0,0,1,0,0,0,1,0
8255,0,23,12881.49,17,1,60.97619,210.127,5659.896946,0,1,0,1,0,0,0,0,0,0,1
8256,0,80,12473.92,15,1,52.87464,182.447,4569.936966,0,1,0,0,1,0,0,0,1,0,0
8257,0,44,14876.79,11,0,61.4943,242.6281,5774.455432,0,0,1,0,1,0,0,0,0,1,0
8258,0,19,5156.97,14,2,58.15583,245.1283,5974.298824,1,0,0,0,0,1,0,0,0,1,0
8259,0,47,4986.92,11,2,52.39253,112.4551,4534.558824,0,1,0,0,0,1,0,0,1,0,0
8260,0,63,35901.58,10,2,63.5224,169.9671,5571.995482,0,0,1,1,0,0,0,0,0,1,0
8261,0,30,38373.52,5,0,60.1501,140.0013,5758.657128,1,0,0,1,0,0,1,0,0,0,0
8262,0,71,92399.2,11,0,54.97976,119.9568,5116.164536,1,0,0,0,1,0,0,1,0,0,0
8263,0,46,9310.14,16,0,63.28052,229.9931,5766.345962,0,1,0,1,0,0,0,1,0,0,0
8264,0,70,45249.29,11,1,63.01044,217.4725,5683.580246,0,1,0,0,1,0,0,0,0,1,0
8265,0,24,39594.01,18,2,48.9954,230.1051,4940.002327,0,1,0,0,0,1,0,0,0,1,0
8266,0,25,48702.23,14,1,58.28008,265.1283,5629.15203,0,1,0,0,1,0,0,0,1,0,0
8267,0,62,20921.95,10,0,54.68337,245.1457,5179.277309,1,0,0,0,1,0,0,0,0,1,0
8268,0,30,52758.91,14,1,69.56109,182.4833,6037.093005,1,0,0,0,0,1,0,0,1,0,0
8269,0,67,17899.79,14,0,52.64455,139.9568,4571.4966,0,1,0,1,0,0,0,1,0,0,0
8270,0,73,45512.2,13,0,54.87839,167.4847,5362.598684,0,1,0,0,0,1,0,1,0,0,0
8271,0,66,72870.66,9,3,69.7211,174.9699,6525.625338,0,1,0,0,0,1,1,0,0,0,0
8272,0,74,19659.9,14,0,55.15571,152.4907,4907.861735,1,0,0,0,0,1,0,0,0,1,0
8273,0,65,18833.25,15,1,52.95508,235.1884,4979.327874,1,0,0,1,0,0,0,0,0,1,0
8274,0,54,80751.69,11,0,57.92383,124.9935,4887.181609,0,1,0,1,0,0,0,0,1,0,0
8275,0,34,47088.97,13,1,71.15596,139.965,6783.004249,1,0,0,0,0,1,0,1,0,0,0
8276,0,87,38131.01,10,1,39.27289,179.9476,3354.624637,1,0,0,0,0,1,1,0,0,0,0
8277,0,37,63467.94,10,0,71.67868,222.6143,6872.209499,0,0,1,1,0,0,0,0,0,0,1
8278,0,24,59226.92,16,0,59.28333,174.9755,5634.80523,1,0,0,1,0,0,0,0,1,0,0
8279,0,41,15651.78,13,0,69.70982,167.4564,6015.97413,0,1,0,1,0,0,0,1,0,0,0
8280,0,88,87907.66,13,0,67.92804,267.6647,6208.609729,0,1,0,0,0,1,1,0,0,0,0
8281,0,30,51460.33,16,0,56.7613,107.4958,5409.035513,1,0,0,1,0,0,0,1,0,0,0
8282,0,64,10471.59,16,0,52.58546,240.1149,4849.21743,1,0,0,1,0,0,0,0,0,0,1
8283,0,66,43588.1,15,1,61.85982,252.6378,5626.157729,1,0,0,1,0,0,0,0,0,0,1
8284,0,55,12702.36,14,2,54.36032,132.5127,4871.680899,0,1,0,0,0,1,1,0,0,0,0
8285,1,76,25350.75,9,0,65.19187,220.1149,6225.526096,1,0,0,0,1,0,0,0,0,0,1
8286,0,29,6988.17,12,1,71.44569,104.9923,6087.732666,1,0,0,1,0,0,0,0,0,1,0
8287,0,41,23120.09,8,0,71.50838,149.9621,6273.914368,0,1,0,1,0,0,0,0,0,1,0
8288,0,26,10064.84,10,1,69.9386,114.9728,5880.090684,1,0,0,1,0,0,0,0,0,0,1
8289,0,76,29993.81,13,2,68.47117,147.4783,5811.727081,0,1,0,0,0,1,0,0,0,0,1
8290,0,32,19594.02,13,2,57.81039,230.1344,5445.458747,1,0,0,0,0,1,0,0,0,0,1
8291,0,61,43750.46,8,1,48.59906,204.961,4486.299295,0,1,0,0,1,0,0,0,0,0,1
8292,0,19,63977.13,15,0,70.00545,117.4835,6160.553033,1,0,0,0,1,0,0,0,0,0,1
8293,0,39,48908.22,8,3,64.37488,177.6508,5916.705233,0,1,0,0,0,1,0,1,0,0,0
8294,0,41,13549.81,8,2,55.71809,184.961,5517.899709,0,1,0,1,0,0,1,0,0,0,0
8295,0,26,31716.91,16,0,54.73234,174.9768,5514.354742,1,0,0,0,0,1,0,0,0,0,1
8296,0,47,13978.55,16,1,67.83633,114.9728,5731.337685,1,0,0,0,1,0,0,0,0,0,1
8297,0,44,51669.46,8,0,61.91553,192.4705,5549.111256,0,1,0,0,0,1,0,1,0,0,0
8299,0,19,12378.01,9,1,57.527,92.45514,5347.491386,1,0,0,0,0,1,0,0,0,0,1
8300,0,19,70962.7,16,0,61.75393,245.1283,6562.450391,0,1,0,0,0,1,0,0,1,0,0
8301,0,29,26661.36,13,1,71.92785,182.4608,6327.647329,1,0,0,0,1,0,0,1,0,0,0
8302,0,48,26480.5,11,0,69.16679,114.9509,6259.287322,0,1,0,0,0,1,1,0,0,0,0
8303,0,25,41467.56,14,1,65.22821,210.1563,6135.261321,0,1,0,0,1,0,0,1,0,0,0
8304,0,74,23519.01,8,0,52.1213,157.4698,4356.229848,1,0,0,0,0,1,0,0,0,0,1
8305,0,88,82535.24,12,0,69.22914,252.624,6261.739568,1,0,0,0,1,0,1,0,0,0,0
8306,0,37,25050.64,15,0,66.29517,134.9509,5646.563818,0,1,0,0,1,0,0,0,0,0,1
8307,0,84,42034.08,13,0,55.67421,167.4564,4724.945111,0,1,0,1,0,0,1,0,0,0,0
8308,0,53,17413.73,11,1,67.23058,187.6094,6365.24676,1,0,0,0,1,0,0,0,0,1,0
8309,0,45,63708.34,12,1,64.46474,150.0208,5712.721051,1,0,0,1,0,0,1,0,0,0,0
8310,0,31,23191.81,11,0,46.84844,220.1149,4839.25878,1,0,0,1,0,0,0,1,0,0,0
8311,1,36,19364.23,9,0,62.08563,265.1283,5966.47536,0,1,0,0,1,0,1,0,0,0,0
8312,0,73,9950.46,12,1,52.59645,210.127,4809.347606,0,1,0,0,1,0,1,0,0,0,0
8313,0,65,52360.6,12,1,56.79639,117.4392,5348.891613,0,1,0,0,1,0,0,0,0,1,0
8314,0,85,65012.85,16,2,60.70855,149.9483,5209.217209,1,0,0,0,1,0,0,1,0,0,0
8315,0,60,105005.6,12,0,63.96787,162.5007,5493.632538,1,0,0,0,1,0,0,1,0,0,0
8316,0,71,10922.91,7,1,54.59144,165.0182,4971.679712,0,1,0,1,0,0,1,0,0,0,0
8317,0,89,54859.16,12,1,44.21572,262.6106,4222.497317,0,1,0,0,1,0,0,0,1,0,0
8318,0,62,9230.18,12,3,37.05135,184.9939,3756.642239,0,1,0,0,0,1,0,0,1,0,0
8319,0,65,37004.73,9,0,66.44706,169.9378,5767.740142,1,0,0,0,1,0,0,0,1,0,0
8320,0,37,23239.84,7,1,64.52797,245.1457,6037.103766,1,0,0,0,0,1,1,0,0,0,0
8321,0,55,14106.94,14,1,45.62851,175.1331,4267.521539,1,0,0,1,0,0,0,1,0,0,0
8322,0,60,29753.9,12,0,66.16108,210.127,6008.726494,1,0,0,1,0,0,0,0,0,1,0
8323,0,76,9802.05,11,2,43.91274,192.4705,3938.300864,0,1,0,0,1,0,0,0,0,1,0
8324,0,35,45166.7,6,0,61.69408,204.961,5593.020458,1,0,0,0,0,1,0,0,0,1,0
8325,0,72,14761.9,7,2,67.02374,127.4783,6037.450539,1,0,0,1,0,0,0,1,0,0,0
8326,1,79,113593.3,10,2,44.24001,172.4404,4378.519675,0,1,0,1,0,0,0,0,1,0,0
8327,0,73,20618.01,15,1,56.67924,204.9634,5042.032681,1,0,0,0,1,0,0,0,1,0,0
8328,0,54,52756.23,14,1,58.59644,139.9568,5085.534857,1,0,0,0,1,0,0,0,0,0,1
8329,0,82,89484.89,11,2,53.47075,92.5018,4445.615287,0,0,1,0,0,1,1,0,0,0,0
8330,0,43,6825.46,15,1,55.83128,207.6386,5122.454947,1,0,0,0,0,1,0,1,0,0,0
8331,0,71,29732.11,11,1,71.31142,124.9643,5804.942334,1,0,0,0,1,0,0,1,0,0,0
8332,0,74,23283.85,13,1,49.59222,117.4872,4596.408358,0,1,0,0,0,1,1,0,0,0,0
8333,1,78,83983.27,12,0,40.21109,210.138,3784.965371,1,0,0,1,0,0,1,0,0,0,0
8334,0,27,4498.71,13,2,63.3194,164.9715,6050.815837,1,0,0,0,0,1,1,0,0,0,0
8335,0,78,51371.19,10,2,47.86746,242.6326,4430.367889,1,0,0,1,0,0,0,0,0,0,1
8336,0,18,16151.73,9,1,60.45695,222.6281,6227.256543,1,0,0,0,1,0,0,1,0,0,0
8337,0,18,30686.01,14,2,66.02069,124.9607,6108.607607,0,1,0,0,1,0,0,0,0,1,0
8338,0,52,20240.87,12,0,66.13718,157.4836,5739.899898,0,1,0,0,1,0,0,0,0,0,1
8339,0,35,3157.81,12,3,65.13745,184.9647,5807.53439,1,0,0,0,1,0,1,0,0,0,0
8340,0,38,62064.97,9,1,71.68832,182.4538,6273.353878,1,0,0,0,1,0,0,0,1,0,0
8341,0,37,47777.77,16,0,40.78534,157.4698,3610.264679,1,0,0,0,0,1,0,1,0,0,0
8343,0,51,30913.36,8,3,65.93469,117.472,5765.178653,0,1,0,1,0,0,0,0,1,0,0
8344,0,84,54091.65,11,3,57.26943,169.9671,5107.688262,0,1,0,0,1,0,0,1,0,0,0
8345,0,49,11267.89,11,1,63.71082,117.4686,5832.660558,1,0,0,0,0,1,0,0,0,1,0
8346,0,85,22535.7,12,1,67.49463,245.175,6225.546359,1,0,0,0,1,0,0,1,0,0,0
8347,0,37,30049.79,10,2,43.04477,134.9509,3905.467558,1,0,0,0,1,0,1,0,0,0,0
8348,0,60,13547.69,13,0,42.25122,207.4974,3878.814514,0,0,1,1,0,0,1,0,0,0,0
8350,0,43,21569.82,14,0,44.57297,92.48802,3788.13967,0,1,0,0,0,1,1,0,0,0,0
8351,0,24,113912.9,14,0,65.52159,129.9483,6233.347563,0,1,0,0,0,1,0,0,0,0,1
8352,0,29,35989.93,13,2,52.53037,169.9447,4636.42318,1,0,0,1,0,0,0,1,0,0,0
8353,0,25,23449.18,17,1,48.03223,182.4433,4896.176201,0,1,0,0,1,0,0,1,0,0,0
8354,0,57,33692.36,12,1,71.53791,162.4538,6766.152872,1,0,0,0,0,1,0,1,0,0,0
8355,0,79,74519.58,8,1,51.41852,194.9882,4505.604532,1,0,0,1,0,0,0,0,0,1,0
8356,0,62,25647.81,10,0,58.4866,240.1149,5277.732479,1,0,0,0,1,0,0,0,1,0,0
8357,1,32,44165.04,10,2,48.49789,217.4725,4557.472307,0,1,0,1,0,0,0,0,0,1,0
8358,0,24,37694.14,10,0,59.49864,139.9678,5311.713263,1,0,0,0,1,0,1,0,0,0,0
8359,0,57,21253.32,6,0,60.08382,179.9794,5229.143504,0,1,0,1,0,0,0,1,0,0,0
8360,0,75,49737.57,11,0,50.94315,162.4676,4946.54616,1,0,0,1,0,0,1,0,0,0,0
8361,0,23,70354.12,19,0,54.50263,162.4526,4945.724284,1,0,0,1,0,0,0,0,0,1,0
8362,0,71,48628.18,13,1,45.22174,204.961,4032.926983,1,0,0,0,1,0,0,0,0,0,1
8363,0,68,33056.02,11,1,67.88471,124.9607,6076.692844,1,0,0,0,1,0,0,0,1,0,0
8364,0,20,20215.1,8,2,63.59872,117.472,5644.627475,0,1,0,0,1,0,0,0,1,0,0
8366,0,54,78242.35,11,2,43.46156,182.4833,3871.367991,0,1,0,0,0,1,0,0,1,0,0
8367,0,35,37955.41,12,2,54.63591,192.4885,4951.560917,0,1,0,1,0,0,0,0,1,0,0
8368,0,56,7203.02,11,2,50.3835,164.9785,5014.025544,0,1,0,1,0,0,0,0,0,0,1
8370,0,78,52286.02,16,1,66.2073,220.1615,5943.037284,1,0,0,0,1,0,0,1,0,0,0
8371,0,65,20138.55,8,1,57.4079,210.1051,5754.451842,0,1,0,0,0,1,0,0,1,0,0
8372,0,47,28226.03,11,2,55.42229,169.9378,4923.409973,1,0,0,0,1,0,0,0,1,0,0
8373,0,61,12170.42,11,1,40.96005,155.0084,3893.3098,1,0,0,0,1,0,0,0,0,0,1
8374,0,30,20769.65,13,3,59.48183,162.447,5781.09568,0,1,0,0,1,0,1,0,0,0,0
8375,0,46,17847.64,13,1,69.53236,144.9607,6106.543065,0,1,0,0,0,1,1,0,0,0,0
8376,1,40,27211.31,14,1,39.22782,202.65,4443.924934,0,1,0,1,0,0,0,0,0,1,0
8377,1,57,79248.45,13,2,52.56715,240.1149,4886.937383,0,1,0,1,0,0,0,0,1,0,0
8378,0,41,11388.33,18,2,41.75833,192.4705,3938.094495,0,1,0,1,0,0,0,0,0,0,1
8379,0,34,103098.0,10,3,56.64692,157.4836,5092.941424,1,0,0,0,0,1,0,0,0,1,0
8380,0,83,43672.55,13,0,70.01227,114.9509,6193.095055,1,0,0,0,0,1,0,0,1,0,0
8381,0,67,24088.27,11,0,69.24438,140.0049,6024.530188,1,0,0,0,0,1,0,0,0,1,0
8383,0,72,32596.51,12,1,65.24225,124.9607,5929.34648,0,1,0,0,1,0,0,1,0,0,0
8384,0,43,12824.19,11,0,48.50031,194.9581,4429.501145,1,0,0,0,1,0,0,0,0,1,0
8385,0,74,18785.9,10,2,53.15277,220.1185,4873.126502,0,1,0,1,0,0,0,0,1,0,0
8386,0,78,25684.14,15,1,59.35209,117.4392,5407.054485,1,0,0,0,1,0,0,0,0,1,0
8387,0,24,64277.43,10,0,55.22442,94.97283,5156.063895,1,0,0,1,0,0,0,0,0,0,1
8388,0,75,85614.86,13,2,62.72855,104.9781,5706.02232,1,0,0,0,1,0,0,0,0,0,1
8389,0,35,17300.45,14,2,56.43572,79.97886,4726.723807,0,0,1,0,0,1,0,0,0,0,1
8390,1,80,25324.77,11,1,61.70044,237.6549,6375.589567,0,1,0,1,0,0,0,1,0,0,0
8391,0,74,70618.67,9,1,69.38376,152.4555,6426.704792,0,1,0,0,1,0,0,1,0,0,0
8392,0,33,22295.17,13,0,45.91919,169.9378,4149.794964,0,1,0,0,1,0,0,0,0,1,0
8393,0,67,32672.77,17,1,70.99616,114.9658,5999.083618,0,1,0,0,1,0,0,0,1,0,0
8394,0,39,119599.4,9,2,38.92029,184.9785,3747.78242,0,1,0,0,1,0,0,1,0,0,0
8395,0,32,52543.98,14,2,63.88028,207.4673,5777.144351,0,1,0,0,0,1,0,0,1,0,0
8396,0,43,34471.13,9,0,68.00942,235.1372,6692.362545,0,1,0,0,0,1,0,0,0,0,1
8397,0,25,39654.43,19,1,63.04815,200.1465,6023.971515,1,0,0,1,0,0,0,1,0,0,0
8398,0,89,24220.94,11,0,64.33856,172.4848,5540.302436,1,0,0,0,1,0,1,0,0,0,0
8399,0,65,52905.61,14,0,62.23314,149.9447,5773.964084,0,1,0,1,0,0,0,0,1,0,0
8400,0,76,47254.65,8,1,59.14986,169.9671,5205.709911,1,0,0,0,1,0,0,0,0,1,0
8401,0,58,24040.95,10,0,71.7825,147.4783,6111.281156,0,1,0,0,0,1,0,0,0,1,0
8402,0,72,72654.19,12,3,43.93445,159.965,3798.956979,1,0,0,0,1,0,1,0,0,0,0
8403,0,28,58391.65,17,3,68.97498,159.9642,6296.620487,1,0,0,0,0,1,0,0,1,0,0
8404,0,52,10892.54,10,0,43.69919,127.4421,4235.170641,1,0,0,0,0,1,0,1,0,0,0
8405,0,89,22554.89,13,1,50.76631,162.5005,4431.684055,0,1,0,0,1,0,0,1,0,0,0
8406,0,57,57497.76,14,0,36.98095,220.1323,3668.332806,1,0,0,0,1,0,0,0,0,1,0
8407,0,38,57108.11,12,0,54.8376,162.4937,5015.195312,0,1,0,1,0,0,0,0,0,1,0
8408,0,30,2468.7,14,2,64.08859,149.989,5732.340761,0,1,0,0,0,1,0,0,1,0,0
8409,0,22,17563.31,17,0,45.96907,124.9935,4043.335333,0,1,0,0,1,0,1,0,0,0,0
8410,0,27,74305.5,14,0,48.04306,222.65,4856.923385,0,1,0,0,1,0,1,0,0,0,0
8411,0,36,31962.04,9,2,60.16674,220.1185,5510.855205,0,1,0,0,1,0,0,0,1,0,0
8413,0,84,9275.55,11,1,41.72598,137.4698,4059.807666,0,1,0,1,0,0,1,0,0,0,0
8414,0,31,19683.44,13,3,53.86603,242.6326,5123.028136,0,1,0,0,0,1,0,0,0,1,0
8415,0,82,18679.11,16,0,63.96033,162.4689,5514.499448,0,1,0,0,1,0,0,0,1,0,0
8416,0,87,5043.14,17,2,58.34548,154.9919,5567.462774,0,1,0,1,0,0,0,0,1,0,0
8417,0,75,17740.18,8,0,59.46147,192.4705,5277.177679,0,1,0,0,1,0,0,0,1,0,0
8418,0,70,46656.47,8,1,70.59181,164.9853,6602.811435,0,1,0,1,0,0,0,0,0,0,1
8419,0,19,13240.53,12,0,55.62538,79.97886,4798.898882,0,1,0,1,0,0,0,0,0,0,1
8420,0,77,42679.8,13,0,54.06613,242.6326,4972.337033,1,0,0,1,0,0,0,0,1,0,0
8421,0,80,14009.63,12,0,60.98195,182.4433,5725.421883,1,0,0,1,0,0,1,0,0,0,0
